id,treadmill,speed,terrain,trial,hurst,entropy
H1041,SP,0p25,flat,2,0.316633198556149,1.41098697371026
H1041,SP,0p5,flat,1,0.557314201343166,1.1280261738744
H1041,SP,0p5,flat,2,0.410475078962254,3.58351893845611
H1041,SP,0p75,flat,1,0.407862890848762,1.30625165344635
H1041,SP,0p75,flat,2,0.308959938931242,2.30258509299405
H1041,SP,1p0,flat,1,0.0268141718067361,1.1239300966524
H1041,SP,1p0,flat,2,0.308691728396985,1.38629436111989
H1041,TM,NaN,flat,1,0.624823596612386,1.75785791755237
H1041,TM,NaN,flat,2,0.345214793156101,1.54756250871601
H1041,TM,NaN,high,1,0.747718176749272,0.95633823300343
H1041,TM,NaN,high,2,0.730881569181459,1.54044504094715
H1041,TM,NaN,low,1,0.457666490843209,1.94591014905531
H1041,TM,NaN,low,2,0.254996807773595,1.54756250871601
H1041,TM,NaN,med,1,0.431171227994534,1.97408102602201
H1041,TM,NaN,med,2,0.562858986574094,1.69167601067107
H1042,SP,0p25,flat,1,0.670538361095393,2.01490302054226
H1042,SP,0p25,flat,2,0.662650837720047,1.91364928683709
H1042,SP,0p5,flat,1,0.571841625664236,2.16905370036952
H1042,SP,0p5,flat,2,0.649884248747383,0.950412644943412
H1042,SP,0p75,flat,1,0.33549957559118,1.64222773525709
H1042,SP,0p75,flat,2,0.558216866337896,2.01490302054226
H1042,SP,1p0,flat,1,0.510532975000826,1.70474809223843
H1042,SP,1p0,flat,2,0.317448928375215,1.25954265548075
H1042,TM,NaN,flat,1,0.523602455446126,1.20896034583698
H1042,TM,NaN,flat,2,0.364173287570638,1.75401914124521
H1042,TM,NaN,high,1,0.547380297192727,1.16315080980568
H1042,TM,NaN,high,2,0.508060229578112,1.01473080468741
H1042,TM,NaN,low,1,0.406192085312858,2.14006616349627
H1042,TM,NaN,low,2,0.64414034159774,2.30258509299405
H1042,TM,NaN,med,1,0.306322944461669,2.00148000021012
H1042,TM,NaN,med,2,0.472236631748487,1.04034338054413
H1044,SP,0p25,flat,1,0.432035081530954,3.36729582998647
H1044,SP,0p25,flat,2,0.601260366698969,1.6094379124341
H1044,SP,0p5,flat,1,0.439911225993104,1.58045037556085
H1044,SP,0p5,flat,2,0.520883181000951,1.63141681915288
H1044,SP,0p75,flat,1,0.400499128832947,1.47590651980958
H1044,SP,0p75,flat,2,0.332343901584245,2.484906649788
H1044,SP,1p0,flat,1,0.180362634620036,1.12986483217221
H1044,SP,1p0,flat,2,0.241011951504286,2.058388132482
H1044,TM,NaN,flat,1,0.336204747080994,1.23474446299269
H1044,TM,NaN,flat,2,0.443345913647065,2.01490302054226
H1044,TM,NaN,high,1,0.339561461411939,1.79175946922805
H1044,TM,NaN,high,2,0.321027313322786,2.37490575457367
H1044,TM,NaN,low,1,0.182275399953383,1.7227665977411
H1044,TM,NaN,low,2,0.418162923207658,1.85629799036563
H1044,TM,NaN,med,1,0.332045040249866,2.30258509299405
H1044,TM,NaN,med,2,0.362837724289706,1.6094379124341
H1045,SP,0p25,flat,1,0.706091428458776,1.75401914124521
H1045,SP,0p25,flat,2,0.571306197258929,0.882389180198474
H1045,SP,0p5,flat,1,0.494392035195038,0.770496646637838
H1045,SP,0p5,flat,2,0.467166143878518,1.74919985480926
H1045,SP,0p75,flat,1,0.518545819782229,2.77258872223978
H1045,SP,0p75,flat,2,0.51830179704847,0.80437281567017
H1045,SP,1p0,flat,1,0.4440608003168,0.969400557188103
H1045,SP,1p0,flat,2,0.135235627136413,0.971167342099989
H1045,TM,NaN,flat,1,0.352175940549165,2.03688192726104
H1045,TM,NaN,flat,2,0.616220877057147,2.42774823594805
H1045,TM,NaN,high,1,0.405588784955059,1.87180217690159
H1045,TM,NaN,high,2,0.524887066198408,1.62830639673848
H1045,TM,NaN,low,1,0.557145440233075,2.16905370036952
H1045,TM,NaN,low,2,0.434984957308494,1.91692261218206
H1045,TM,NaN,med,1,0.612729317144239,2.02814824729229
H1045,TM,NaN,med,2,0.341492538964835,1.38629436111989
H1046,SP,0p25,flat,1,0.405851768206667,0.816379820983893
H1046,SP,0p25,flat,2,0.535807184031985,1.83827948486295
H1046,SP,0p5,flat,1,0.627339749208037,1.47590651980958
H1046,SP,0p5,flat,2,0.673979749690722,1.66500776358891
H1046,SP,0p75,flat,1,0.352328174002774,2.33537491581704
H1046,SP,0p75,flat,2,0.685392451079928,2.36712361413162
H1046,SP,1p0,flat,1,0.497025227244036,1.65822807660353
H1046,SP,1p0,flat,2,0.378084956306112,1.02165124753198
H1046,TM,NaN,flat,1,NaN,NaN
H1046,TM,NaN,flat,2,0.258164446253483,1.43508452528932
H1046,TM,NaN,high,1,0.503381585284492,0.848595719102804
H1046,TM,NaN,high,2,0.498895046416572,1.88706964903238
H1046,TM,NaN,low,1,0.476359606323167,1.70474809223843
H1046,TM,NaN,low,2,0.597382814159973,2.27726728500976
H1046,TM,NaN,med,1,0.515183623031884,1.7227665977411
H1046,TM,NaN,med,2,0.438553364503713,1.81915844341617
H1047,SP,0p25,flat,1,0.457567605601221,0.744616515789426
H1047,SP,0p25,flat,2,0.584649661578843,0.674314232226853
H1047,SP,0p5,flat,1,0.469691740251791,1.43508452528932
H1047,SP,0p5,flat,2,0.346266439888875,1.55334844578306
H1047,SP,0p75,flat,1,0.244049089162656,1.50407739677627
H1047,SP,0p75,flat,2,0.31932837675263,1.30625165344635
H1047,SP,1p0,flat,1,0.113618725819158,1.59601489210196
H1047,SP,1p0,flat,2,0.134023012350335,1.17411984117625
H1047,TM,NaN,flat,1,0.170817465467208,2.2512917986065
H1047,TM,NaN,flat,2,0.248292861461912,2.10413415427021
H1047,TM,NaN,high,1,0.372046828150793,1.67397643357167
H1047,TM,NaN,high,2,0.27459356929324,1.42711635564015
H1047,TM,NaN,low,1,0.167810709530311,1.16575159150574
H1047,TM,NaN,low,2,0.24458509011528,1.82454929205105
H1047,TM,NaN,med,1,0.130169470549719,1.32913594727994
H1047,TM,NaN,med,2,0.534088613550261,1.01523067972906
H1048,SP,0p25,flat,1,0.717031989763521,0.957839734787027
H1048,SP,0p25,flat,2,0.52953179821701,1.22167238142534
H1048,SP,0p5,flat,1,0.813376451256104,1.47085174914795
H1048,SP,0p5,flat,2,0.855706217942486,0.935460647981875
H1048,SP,0p75,flat,1,0.588499562684912,0.864997437486605
H1048,SP,0p75,flat,2,0.429321804890709,1.90423745265475
H1048,SP,1p0,flat,1,0.442455256345175,0.633249038978876
H1048,SP,1p0,flat,2,0.0841754326356346,1.32913594727994
H1048,TM,NaN,flat,1,0.773404627749142,0.500940864533449
H1048,TM,NaN,flat,2,0.433947185553561,1.49392502531226
H1048,TM,NaN,high,1,0.247419428911451,1.81915844341617
H1048,TM,NaN,high,2,0.596321274720432,1.27450295513177
H1048,TM,NaN,low,1,0.504714107372532,1.04334960999306
H1048,TM,NaN,low,2,0.486892269954916,1.09861228866811
H1048,TM,NaN,med,1,0.496066989375341,1.14306405123894
H1048,TM,NaN,med,2,0.571817357465455,1.55814461804655
H2002,SP,0p25,flat,1,0.470048948898026,1.48160454092422
H2002,SP,0p25,flat,2,0.515689995125579,1.17730455724377
H2002,SP,0p5,flat,1,0.537405333685135,2.22462355152433
H2002,SP,0p5,flat,2,0.361090858724053,2.11021320034659
H2002,SP,0p75,flat,1,0.369591632790483,1.22866541691631
H2002,SP,0p75,flat,2,0.304759423232413,2.4567357728213
H2002,SP,1p0,flat,1,0.246600028190389,2.19722457733622
H2002,SP,1p0,flat,2,0.142043560960371,1.48538526376412
H2002,TM,NaN,flat,1,0.383596716431525,1.22866541691631
H2002,TM,NaN,flat,2,0.302371495675642,2.4567357728213
H2002,TM,NaN,high,1,0.461504718862013,1.67397643357167
H2002,TM,NaN,high,2,0.556603695682812,1.96165850602345
H2002,TM,NaN,low,1,0.282644592106011,1.56397553835734
H2002,TM,NaN,low,2,0.515389366423142,1.54044504094715
H2002,TM,NaN,med,1,0.56803291311025,1.88706964903238
H2002,TM,NaN,med,2,0.543813074594189,2.16905370036952
H2007,SP,0p25,flat,1,0.671783361983284,1.71297859137494
H2007,SP,0p25,flat,2,0.475032455119335,2.04769284336526
H2007,SP,0p5,flat,1,0.638489711328866,1.96611285637283
H2007,SP,0p5,flat,2,0.718202063633317,1.1051269696893
H2007,SP,0p75,flat,1,0.405308987308581,2.63905732961526
H2007,SP,0p75,flat,2,0.629800823402406,1.99243016469021
H2007,SP,1p0,flat,1,0.206831063960522,2.59026716544583
H2007,SP,1p0,flat,2,0.555265538279214,2.484906649788
H2007,TM,NaN,flat,1,0.294074653483065,1.85629799036563
H2007,TM,NaN,flat,2,0.703573451333282,1.80828877117927
H2007,TM,NaN,high,1,0.422853847525878,2.07944154167984
H2007,TM,NaN,high,2,0.324970144621069,2.39789527279837
H2007,TM,NaN,low,1,0.763742074778063,2.35137525716348
H2007,TM,NaN,low,2,0.540129711794788,1.09861228866811
H2007,TM,NaN,med,1,0.536751626856394,2.12823170584927
H2007,TM,NaN,med,2,0.665905103724362,1.31567679390594
H2008,SP,0p25,flat,1,NaN,NaN
H2008,SP,0p25,flat,2,NaN,NaN
H2008,SP,0p5,flat,1,NaN,NaN
H2008,SP,0p5,flat,2,NaN,NaN
H2008,SP,0p75,flat,1,NaN,NaN
H2008,SP,0p75,flat,2,NaN,NaN
H2008,SP,1p0,flat,1,NaN,NaN
H2008,SP,1p0,flat,2,NaN,NaN
H2008,TM,NaN,flat,1,NaN,NaN
H2008,TM,NaN,flat,2,NaN,NaN
H2008,TM,NaN,high,1,NaN,NaN
H2008,TM,NaN,high,2,NaN,NaN
H2008,TM,NaN,low,1,NaN,NaN
H2008,TM,NaN,low,2,NaN,NaN
H2008,TM,NaN,med,1,NaN,NaN
H2008,TM,NaN,med,2,NaN,NaN
H2010,SP,0p25,flat,1,0.551120546192974,2.53897387105828
H2010,SP,0p25,flat,2,0.628066848516526,2.56494935746154
H2010,SP,0p5,flat,1,0.785651821500297,2.19722457733622
H2010,SP,0p5,flat,2,0.626165298511428,1.77070606003022
H2010,SP,0p75,flat,1,0.251269440623251,1.94591014905531
H2010,SP,0p75,flat,2,0.537407090829133,1.17865499634165
H2010,SP,1p0,flat,1,0.218324050704319,0.929535958624176
H2010,SP,1p0,flat,2,0.557541581167412,2.94443897916644
H2010,TM,NaN,flat,1,0.559032944239707,1.79175946922805
H2010,TM,NaN,flat,2,0.512798580983466,2.27726728500976
H2010,TM,NaN,high,1,0.483988558128466,1.96944064646551
H2010,TM,NaN,high,2,0.493602612809839,2.39789527279837
H2010,TM,NaN,low,1,0.579189956786288,1.48599372134298
H2010,TM,NaN,low,2,0.519481929068902,1.96944064646551
H2010,TM,NaN,med,1,0.582579185484517,2.39789527279837
H2010,TM,NaN,med,2,0.285091095621782,1.96944064646551
H2013,SP,0p25,flat,1,0.818289616414616,1.09861228866811
H2013,SP,0p25,flat,2,0.668468833050196,1.79175946922805
H2013,SP,0p5,flat,1,0.753964241821286,1.48807705542983
H2013,SP,0p5,flat,2,0.783219662804361,2.19722457733622
H2013,SP,0p75,flat,1,0.611342252488567,2.30258509299405
H2013,SP,0p75,flat,2,0.725865043896125,1.79175946922805
H2013,SP,1p0,flat,1,0.52020598764923,2.56494935746154
H2013,SP,1p0,flat,2,0.581303222427427,1.68175857401373
H2013,TM,NaN,flat,1,0.64707781605616,2.36712361413162
H2013,TM,NaN,flat,2,0.582166778536669,1.87180217690159
H2013,TM,NaN,high,1,0.770641105899253,1.57818536893
H2013,TM,NaN,high,2,0.544814944565124,1.94591014905531
H2013,TM,NaN,low,1,0.611059402960408,2.77258872223978
H2013,TM,NaN,low,2,0.537306614351744,1.94591014905531
H2013,TM,NaN,med,1,0.681992770140053,2.15948424935337
H2013,TM,NaN,med,2,0.729719834890887,1.30625165344635
H2015,SP,0p25,flat,1,0.496499098550062,1.79175946922805
H2015,SP,0p25,flat,2,0.492168202394776,1.40876721697195
H2015,SP,0p5,flat,1,0.370669343903353,2.22462355152433
H2015,SP,0p5,flat,2,0.582495008016466,2.10413415427021
H2015,SP,0p75,flat,1,0.637651454189468,1.79175946922805
H2015,SP,0p75,flat,2,0.337509537337822,1.50407739677627
H2015,SP,1p0,flat,1,0.086805908337986,0.946596081369484
H2015,SP,1p0,flat,2,0.632638860984369,1.77070606003022
H2015,TM,NaN,flat,1,0.584522219609956,1.8294997972109
H2015,TM,NaN,flat,2,0.695815825095229,1.33180617583582
H2015,TM,NaN,high,1,0.617174107925197,2.17475172148416
H2015,TM,NaN,high,2,0.455731358056638,1.67397643357167
H2015,TM,NaN,low,1,0.461631256466388,1.63141681915288
H2015,TM,NaN,low,2,0.402359241190701,1.44691898293633
H2015,TM,NaN,med,1,0.411308140420642,2.02814824729229
H2015,TM,NaN,med,2,0.539045664553573,1.6094379124341
H2017,SP,0p25,flat,1,0.693839048321209,1.64222773525709
H2017,SP,0p25,flat,2,0.717565289240857,2.07944154167984
H2017,SP,0p5,flat,1,0.48252923168105,1.72722094809048
H2017,SP,0p5,flat,2,0.700807755011886,2.39789527279837
H2017,SP,0p75,flat,1,0.458372443544094,1.55059741241117
H2017,SP,0p75,flat,2,0.610450222839089,1.47590651980958
H2017,SP,1p0,flat,1,0.127504849742637,1.33500106673234
H2017,SP,1p0,flat,2,0.435880534706526,1.58045037556085
H2017,TM,NaN,flat,1,0.568457550356591,1.6094379124341
H2017,TM,NaN,flat,2,0.534355003272514,2.9704144655697
H2017,TM,NaN,high,1,0.381451692074027,1.94591014905531
H2017,TM,NaN,high,2,0.587141011536253,1.92181259747625
H2017,TM,NaN,low,1,0.575753956734905,1.14862270924277
H2017,TM,NaN,low,2,0.542632183204994,2.19722457733622
H2017,TM,NaN,med,1,0.640374185760854,1.63141681915288
H2017,TM,NaN,med,2,0.507324925462087,2.51230562397611
H2020,SP,0p25,flat,1,0.721482433984505,1.88706964903238
H2020,SP,0p25,flat,2,0.835987858897995,1.20397280432594
H2020,SP,0p5,flat,1,0.401011080474603,1.89711998488588
H2020,SP,0p5,flat,2,0.267613771357214,1.72722094809048
H2020,SP,0p75,flat,1,0.334208921955162,1.41369333530801
H2020,SP,0p75,flat,2,0.446944554779627,1.47590651980958
H2020,SP,1p0,flat,1,0.286957240639215,1.90423745265475
H2020,SP,1p0,flat,2,0.183108963784863,1.34807314829969
H2020,TM,NaN,flat,1,0.353176124479786,1.41369333530801
H2020,TM,NaN,flat,2,0.43672498669636,1.47590651980958
H2020,TM,NaN,high,1,0.456788666129847,2.14006616349627
H2020,TM,NaN,high,2,0.582072059598818,2.2512917986065
H2020,TM,NaN,low,1,0.252170152822668,2.7408400239252
H2020,TM,NaN,low,2,0.556343245209514,1.50407739677627
H2020,TM,NaN,med,1,0.522030180563247,1.19869574722509
H2020,TM,NaN,med,2,0.234213710553212,1.87180217690159
H2021,SP,0p25,flat,1,0.916779150596614,1.45083288225746
H2021,SP,0p25,flat,2,0.539813400314947,1.76358859226136
H2021,SP,0p5,flat,1,0.547876483799775,1.6094379124341
H2021,SP,0p5,flat,2,0.623929685736009,1.35962611403773
H2021,SP,0p75,flat,1,0.354255740985512,2.02438176449681
H2021,SP,0p75,flat,2,0.784369219775656,1.28785428830664
H2021,SP,1p0,flat,1,0.42632253668301,0.995428052432879
H2021,SP,1p0,flat,2,0.198063732404321,2.18122423598978
H2021,TM,NaN,flat,1,0.426100962730219,1.59263079411772
H2021,TM,NaN,flat,2,0.559157221862261,1.05069893297221
H2021,TM,NaN,high,1,0.380325661592489,1.53393035992596
H2021,TM,NaN,high,2,0.268679101134352,1.34992671694902
H2021,TM,NaN,low,1,0.232161950528773,2.39789527279837
H2021,TM,NaN,low,2,0.394945865068534,1.46040233327361
H2021,TM,NaN,med,1,0.251908747794022,1.94591014905531
H2021,TM,NaN,med,2,0.266368309921928,1.69167601067107
H2022,SP,0p25,flat,1,0.565310995281032,2.30258509299405
H2022,SP,0p25,flat,2,0.262304561928198,2.35137525716348
H2022,SP,0p5,flat,1,0.344164770654556,1.63413052502447
H2022,SP,0p5,flat,2,0.506146730436149,1.71765149707433
H2022,SP,0p75,flat,1,0.178089111962439,1.49549365308488
H2022,SP,0p75,flat,2,0.359383730358802,1.56861591791385
H2022,SP,1p0,flat,1,0.305661726667231,2.11021320034659
H2022,SP,1p0,flat,2,0.235162400080042,1.34707364796661
H2022,TM,NaN,flat,1,0.19304156343829,1.49549365308488
H2022,TM,NaN,flat,2,0.350293994248187,1.56861591791385
H2022,TM,NaN,high,1,0.592332364981372,2.53897387105828
H2022,TM,NaN,high,2,0.229266714447426,2.17475172148416
H2022,TM,NaN,low,1,0.291008475778632,1.38629436111989
H2022,TM,NaN,low,2,0.330123915353905,1.36948724280351
H2022,TM,NaN,med,1,0.352080593761132,2.53897387105828
H2022,TM,NaN,med,2,0.240994167217979,1.7227665977411
H2023,SP,0p25,flat,1,0.808744641054184,1.6094379124341
H2023,SP,0p25,flat,2,0.708077118753528,1.19770319131234
H2023,SP,0p5,flat,1,0.448008508956068,2.42774823594805
H2023,SP,0p5,flat,2,0.771424885997944,1.25804002559621
H2023,SP,0p75,flat,1,0.375502790677829,1.58696505658204
H2023,SP,0p75,flat,2,0.207981163271685,2.39789527279837
H2023,SP,1p0,flat,1,0.597751901768848,1.11696142733631
H2023,SP,1p0,flat,2,0.240313878764691,2.53897387105828
H2023,TM,NaN,flat,1,0.64415781312078,1.64865862558738
H2023,TM,NaN,flat,2,0.564936344389744,1.76358859226136
H2023,TM,NaN,high,1,0.576834611912104,1.11696142733631
H2023,TM,NaN,high,2,0.403681815269107,3.2188758248682
H2023,TM,NaN,low,1,0.575116396484074,1.33500106673234
H2023,TM,NaN,low,2,0.29664945453559,1.57239664075375
H2023,TM,NaN,med,1,0.329550456701359,1.56861591791385
H2023,TM,NaN,med,2,0.495346222942086,1.85629799036563
H2025,SP,0p25,flat,1,0.412807967155062,1.6094379124341
H2025,SP,0p25,flat,2,0.539012069689121,0.713766467762681
H2025,SP,0p5,flat,1,0.2832485653928,2.2512917986065
H2025,SP,0p5,flat,2,0.902027503361951,1.08401348924696
H2025,SP,0p75,flat,1,0.253657191582636,1.50407739677627
H2025,SP,0p75,flat,2,0.476966317334181,1.86075234071501
H2025,SP,1p0,flat,1,0.131077373515887,1.02165124753198
H2025,SP,1p0,flat,2,0.601355155346315,1.86075234071501
H2025,TM,NaN,flat,1,0.688734981387607,1.58696505658204
H2025,TM,NaN,flat,2,0.76659620688818,3.3322045101752
H2025,TM,NaN,high,1,0.716488668849216,1.47330573810952
H2025,TM,NaN,high,2,0.383619264199975,2.058388132482
H2025,TM,NaN,low,1,0.733320101648867,2.07944154167984
H2025,TM,NaN,low,2,0.706239107093996,2.27726728500976
H2025,TM,NaN,med,1,0.85759914906565,1.69459572077441
H2025,TM,NaN,med,2,0.791729567885147,1.25276296849537
H2026,SP,0p25,flat,1,0.776366851866587,1.92181259747625
H2026,SP,0p25,flat,2,0.455731358056638,2.01490302054226
H2026,SP,0p5,flat,1,0.748975974906214,1.29928298413026
H2026,SP,0p5,flat,2,0.663580528156441,2.70805020110221
H2026,SP,0p75,flat,1,0.330885868015593,1.54044504094715
H2026,SP,0p75,flat,2,0.578859494743738,1.58045037556085
H2026,SP,1p0,flat,1,0.210263943350188,1.19213834667893
H2026,SP,1p0,flat,2,0.597370102865966,0.779620778563772
H2026,TM,NaN,flat,1,0.736193992682913,1.29928298413026
H2026,TM,NaN,flat,2,0.667890004442902,2.70805020110221
H2026,TM,NaN,high,1,0.405184964358048,2.01490302054226
H2026,TM,NaN,high,2,0.426869420681958,1.70474809223843
H2026,TM,NaN,low,1,0.653789912801972,2.19722457733622
H2026,TM,NaN,low,2,0.48602850704084,2.33537491581704
H2026,TM,NaN,med,1,0.45393172193871,1.71765149707433
H2026,TM,NaN,med,2,0.4340706052846,2.07944154167984
H2027,SP,0p25,flat,1,0.341317479834256,2.39789527279837
H2027,SP,0p25,flat,2,0.559928157289446,1.02165124753198
H2027,SP,0p5,flat,1,0.196596828999554,1.21924027645672
H2027,SP,0p5,flat,2,0.280494222889183,1.81237875643079
H2027,SP,0p75,flat,1,0.195121395941005,1.59263079411772
H2027,SP,0p75,flat,2,0.299161929723026,1.57553636075842
H2027,SP,1p0,flat,1,0.119193280257465,0.884685392458824
H2027,SP,1p0,flat,2,0.0965743913925946,0.797287439812542
H2027,TM,NaN,flat,1,0.443669299711165,1.46633706879343
H2027,TM,NaN,flat,2,0.349843870745826,1.56397553835734
H2027,TM,NaN,high,1,0.411383686923779,2.83321334405622
H2027,TM,NaN,high,2,0.4238542796223,2.33537491581704
H2027,TM,NaN,low,1,0.2604754591421,1.76358859226136
H2027,TM,NaN,low,2,0.372159142229854,2.27726728500976
H2027,TM,NaN,med,1,0.492116880870533,1.83258146374831
H2027,TM,NaN,med,2,0.57805766035063,1.17557332980424
H2033,SP,0p25,flat,1,0.899034611714105,1.05664808956908
H2033,SP,0p25,flat,2,0.488769275711634,1.06784063000136
H2033,SP,0p5,flat,1,0.335502875638663,1.32175583998232
H2033,SP,0p5,flat,2,0.552470524003236,2.07944154167984
H2033,SP,0p75,flat,1,0.641736745205463,2.07944154167984
H2033,SP,0p75,flat,2,0.455444473278191,3.43398720448515
H2033,SP,1p0,flat,1,0.143844659583498,1.45724609709218
H2033,SP,1p0,flat,2,0.569468240902264,3.55534806148941
H2033,TM,NaN,flat,1,0.550573622227249,0.970778917158225
H2033,TM,NaN,flat,2,0.388500983870123,2.19722457733622
H2033,TM,NaN,high,1,0.86583070227488,1.45143366329085
H2033,TM,NaN,high,2,0.704028612043735,2.01490302054226
H2033,TM,NaN,low,1,0.384628281253044,1.81915844341617
H2033,TM,NaN,low,2,0.524755599668022,1.79175946922805
H2033,TM,NaN,med,1,0.633555041255946,2.484906649788
H2033,TM,NaN,med,2,0.690222003417296,1.80828877117927
H2034,SP,0p25,flat,1,0.512679001316129,1.49165487677772
H2034,SP,0p25,flat,2,0.503718640915787,0.984853403311452
H2034,SP,0p5,flat,1,0.50134786282419,2.15176220325946
H2034,SP,0p5,flat,2,0.588587713129434,2.51230562397611
H2034,SP,0p75,flat,1,0.278003697827462,2.12823170584927
H2034,SP,0p75,flat,2,0.33319940996468,2.19722457733622
H2034,SP,1p0,flat,1,0.242453316603278,1.33500106673234
H2034,SP,1p0,flat,2,0.345172301501196,2.484906649788
H2034,TM,NaN,flat,1,0.677259585602451,1.54044504094715
H2034,TM,NaN,flat,2,0.372431065956532,1.66500776358891
H2034,TM,NaN,high,1,0.519590971913739,2.04769284336526
H2034,TM,NaN,high,2,0.652870775453626,1.52605630349505
H2034,TM,NaN,low,1,0.454595764361877,2.4567357728213
H2034,TM,NaN,low,2,0.265883346078809,2.63905732961526
H2034,TM,NaN,med,1,0.47616518375386,1.88273124743378
H2034,TM,NaN,med,2,0.653614612476541,1.89711998488588
H2036,SP,0p25,flat,1,0.479386187175648,2.12026353620009
H2036,SP,0p25,flat,2,0.598930725109699,1.30992138233532
H2036,SP,0p5,flat,1,0.527093865251256,1.35206118947765
H2036,SP,0p5,flat,2,0.433818842473271,2.26868354131836
H2036,SP,0p75,flat,1,0.246631089347071,2.05412373369555
H2036,SP,0p75,flat,2,0.279464628057987,1.23969088692802
H2036,SP,1p0,flat,1,0.303105828041309,3.09104245335832
H2036,SP,1p0,flat,2,0.271742863172426,2.00148000021012
H2036,TM,NaN,flat,1,0.319520422228165,2.23359222150709
H2036,TM,NaN,flat,2,0.284441588093007,1.99243016469021
H2036,TM,NaN,high,1,0.758606323020166,1.16643488500687
H2036,TM,NaN,high,2,0.762768734579691,1.87180217690159
H2036,TM,NaN,low,1,0.458460578187798,2.32727770558442
H2036,TM,NaN,low,2,0.586632920871147,1.45528723260684
H2036,TM,NaN,med,1,0.428891035067747,1.96944064646551
H2036,TM,NaN,med,2,0.348063212805486,1.76358859226136
H2037,SP,0p25,flat,1,0.526071893385678,1.09861228866811
H2037,SP,0p25,flat,2,0.443487812435709,0.704619581722182
H2037,SP,0p5,flat,1,0.301339351335856,1.79175946922805
H2037,SP,0p5,flat,2,0.370503778276503,1.97408102602201
H2037,SP,0p75,flat,1,0.446490718549574,1.22866541691631
H2037,SP,0p75,flat,2,0.291792127611853,2.70805020110221
H2037,SP,1p0,flat,1,0.340836854710092,1.52605630349505
H2037,SP,1p0,flat,2,0.362957264919725,2.03688192726104
H2037,TM,NaN,flat,1,0.296413942866413,1.79175946922805
H2037,TM,NaN,flat,2,0.366527626769177,1.97408102602201
H2037,TM,NaN,high,1,0.404323843898553,1.50407739677627
H2037,TM,NaN,high,2,0.394909049625424,2.63905732961526
H2037,TM,NaN,low,1,0.479405967477156,1.10624591352318
H2037,TM,NaN,low,2,0.450163557538915,3.49650756146648
H2037,TM,NaN,med,1,0.469595049464698,NaN
H2037,TM,NaN,med,2,0.440658308225366,2.51230562397611
H2038,SP,0p25,flat,1,NaN,NaN
H2038,SP,0p25,flat,2,NaN,NaN
H2038,SP,0p5,flat,1,NaN,NaN
H2038,SP,0p5,flat,2,NaN,NaN
H2038,SP,0p75,flat,1,NaN,NaN
H2038,SP,0p75,flat,2,NaN,NaN
H2038,SP,1p0,flat,1,NaN,NaN
H2038,SP,1p0,flat,2,NaN,NaN
H2038,TM,NaN,flat,1,NaN,NaN
H2038,TM,NaN,flat,2,NaN,NaN
H2038,TM,NaN,high,1,NaN,NaN
H2038,TM,NaN,high,2,NaN,NaN
H2038,TM,NaN,low,1,NaN,NaN
H2038,TM,NaN,low,2,NaN,NaN
H2038,TM,NaN,med,1,NaN,NaN
H2038,TM,NaN,med,2,NaN,NaN
H2039,SP,0p25,flat,1,0.378680305134207,1.69167601067107
H2039,SP,0p25,flat,2,0.187349304982786,1.41473229644042
H2039,SP,0p5,flat,1,0.495705505213426,1.41369333530801
H2039,SP,0p5,flat,2,0.599525495348988,3.40119738166216
H2039,SP,0p75,flat,1,0.469233543925205,2.12026353620009
H2039,SP,0p75,flat,2,0.440722666354592,2.77258872223978
H2039,SP,1p0,flat,1,0.320947035403873,1.87180217690159
H2039,SP,1p0,flat,2,0.795359221842475,0.755885521193369
H2039,TM,NaN,flat,1,0.357832091810025,1.28519824424852
H2039,TM,NaN,flat,2,0.342283078560869,1.75401914124521
H2039,TM,NaN,high,1,0.732452279318545,1.55059741241117
H2039,TM,NaN,high,2,0.605087186061858,2.15948424935337
H2039,TM,NaN,low,1,0.51776480575629,2.4567357728213
H2039,TM,NaN,low,2,0.596940387050566,2.42036812865043
H2039,TM,NaN,med,1,0.666044765302953,2.63905732961526
H2039,TM,NaN,med,2,0.674112942692929,1.58045037556085
H2041,SP,0p25,flat,1,0.579278063081464,0.999314067685829
H2041,SP,0p25,flat,2,0.635929484672779,1.52605630349505
H2041,SP,0p5,flat,1,0.506004154535946,1.79175946922805
H2041,SP,0p5,flat,2,0.699181242424232,1.58412010444981
H2041,SP,0p75,flat,1,0.567970261004726,0.681770493577837
H2041,SP,0p75,flat,2,0.718877169882764,0.968853061965011
H2041,SP,1p0,flat,1,0.856890560416403,0.507720031207838
H2041,SP,1p0,flat,2,0.102210970550972,0.92676203174145
H2041,TM,NaN,flat,1,0.713515050482485,0.735706794978741
H2041,TM,NaN,flat,2,0.547501701389907,0.768885440186428
H2041,TM,NaN,high,1,0.559379471997153,1.41706601978664
H2041,TM,NaN,high,2,0.513209158754171,1.39586381213604
H2041,TM,NaN,low,1,0.707076396665607,1.44691898293633
H2041,TM,NaN,low,2,0.535391501202613,1.65822807660353
H2041,TM,NaN,med,1,0.602076676501033,1.71479842809193
H2041,TM,NaN,med,2,0.43673538735298,0.969900182479536
H2042,SP,0p25,flat,1,0.689390443966156,1.39665714815544
H2042,SP,0p25,flat,2,0.546296489752174,1.18181123252308
H2042,SP,0p5,flat,1,0.587752583157972,1.6094379124341
