"id","rep","stride.intervals","drops","stride.intervals.cut","stride.intervals.new.length","h.original","h.random","h.contiguous"
"H2008_SP_0p75_flat_1",50,150,0.02,3,147,0.764359889916843,0.770569727641791,0.769243838536567
"H2008_SP_0p75_flat_1",50,150,0.04,6,144,0.764359889916843,0.767437058077771,0.770484668251118
"H2008_SP_0p75_flat_1",50,150,0.06,9,141,0.764359889916843,0.77404337227637,0.770712192218122
"H2008_SP_0p75_flat_1",50,150,0.08,12,138,0.764359889916843,0.767798072792375,0.76370339158826
"H2008_SP_0p75_flat_1",50,150,0.1,15,135,0.764359889916843,0.777376950067044,0.770153419604613
"H2008_SP_0p75_flat_2",50,50,0.02,1,49,0.282757726984331,0.276442360386625,0.278598993371334
"H2008_SP_0p75_flat_2",50,50,0.04,2,48,0.282757726984331,0.297985387973865,0.288731219742317
"H2008_SP_0p75_flat_2",50,50,0.06,3,47,0.282757726984331,0.291199714205707,0.305146514443187
"H2008_SP_0p75_flat_2",50,50,0.08,4,46,0.282757726984331,0.311636822273964,0.302082190763215
"H2008_SP_0p75_flat_2",50,50,0.1,5,45,0.282757726984331,0.287185845680553,0.297367193288477
"H2008_SP_0p75_flat_2",50,100,0.02,2,98,0.531397281545913,0.521256496872879,0.521315485932613
"H2008_SP_0p75_flat_2",50,100,0.04,4,96,0.531397281545913,0.518590643825159,0.527234391176659
"H2008_SP_0p75_flat_2",50,100,0.06,6,94,0.531397281545913,0.521471515769809,0.523272368272594
"H2008_SP_0p75_flat_2",50,100,0.08,8,92,0.531397281545913,0.514440630816505,0.52502501479622
"H2008_SP_0p75_flat_2",50,100,0.1,10,90,0.531397281545913,0.517973201214597,0.510943782370472
"H2008_SP_0p75_flat_2",50,150,0.02,3,147,0.590478265331825,0.588377800944429,0.587252159533543
"H2008_SP_0p75_flat_2",50,150,0.04,6,144,0.590478265331825,0.585488760343594,0.583343116772594
"H2008_SP_0p75_flat_2",50,150,0.06,9,141,0.590478265331825,0.585128269163561,0.589690936716185
"H2008_SP_0p75_flat_2",50,150,0.08,12,138,0.590478265331825,0.582224288948965,0.591403727177787
"H2008_SP_0p75_flat_2",50,150,0.1,15,135,0.590478265331825,0.592058422965226,0.59023476064208
"H2008_SP_1p0_flat_1",50,50,0.02,1,49,0.69581571151875,0.707823506046706,0.709101242742194
"H2008_SP_1p0_flat_1",50,50,0.04,2,48,0.69581571151875,0.706316140605938,0.708655326717137
"H2008_SP_1p0_flat_1",50,50,0.06,3,47,0.69581571151875,0.708132845496284,0.711479137936304
"H2008_SP_1p0_flat_1",50,50,0.08,4,46,0.69581571151875,0.703089500709772,0.712947082743789
"H2008_SP_1p0_flat_1",50,50,0.1,5,45,0.69581571151875,0.711171024142299,0.699050640117819
"H2008_SP_1p0_flat_1",50,100,0.02,2,98,0.873434610828757,0.86745607738418,0.866221931564696
"H2008_SP_1p0_flat_1",50,100,0.04,4,96,0.873434610828757,0.868115389734027,0.871148097095578
"H2008_SP_1p0_flat_1",50,100,0.06,6,94,0.873434610828757,0.864965894670431,0.868881395490919
"H2008_SP_1p0_flat_1",50,100,0.08,8,92,0.873434610828757,0.859446222843165,0.863579378413674
"H2008_SP_1p0_flat_1",50,100,0.1,10,90,0.873434610828757,0.861456212513559,0.87012788612532
"H2008_SP_1p0_flat_1",50,150,0.02,3,147,0.841138075755443,0.846504161507119,0.849146577423383
"H2008_SP_1p0_flat_1",50,150,0.04,6,144,0.841138075755443,0.847648908406026,0.850377410324691
"H2008_SP_1p0_flat_1",50,150,0.06,9,141,0.841138075755443,0.843980140305883,0.849970887641651
"H2008_SP_1p0_flat_1",50,150,0.08,12,138,0.841138075755443,0.840399945817022,0.848360697231623
"H2008_SP_1p0_flat_1",50,150,0.1,15,135,0.841138075755443,0.840435884156646,0.851557357021333
"H2008_SP_1p0_flat_2",50,50,0.02,1,49,0.714334254771704,0.714990674412209,0.718985552179553
"H2008_SP_1p0_flat_2",50,50,0.04,2,48,0.714334254771704,0.716747811702811,0.721200432896051
"H2008_SP_1p0_flat_2",50,50,0.06,3,47,0.714334254771704,0.718834400220099,0.716898245930984
"H2008_SP_1p0_flat_2",50,50,0.08,4,46,0.714334254771704,0.727956551290732,0.714756317836549
"H2008_SP_1p0_flat_2",50,50,0.1,5,45,0.714334254771704,0.711638156849248,0.719387888981709
"H2008_SP_1p0_flat_2",50,100,0.02,2,98,0.684172138335183,0.691162870013062,0.692853453632137
"H2008_SP_1p0_flat_2",50,100,0.04,4,96,0.684172138335183,0.691595604321216,0.695712993890494
"H2008_SP_1p0_flat_2",50,100,0.06,6,94,0.684172138335183,0.685800823415401,0.693241152788121
"H2008_SP_1p0_flat_2",50,100,0.08,8,92,0.684172138335183,0.682243483037991,0.692304606967522
"H2008_SP_1p0_flat_2",50,100,0.1,10,90,0.684172138335183,0.683316503404928,0.690389450135557
"H2008_SP_1p0_flat_2",50,150,0.02,3,147,0.626655200108653,0.632878925229013,0.631468279467509
"H2008_SP_1p0_flat_2",50,150,0.04,6,144,0.626655200108653,0.627299970397986,0.633011557492567
"H2008_SP_1p0_flat_2",50,150,0.06,9,141,0.626655200108653,0.62947017162248,0.634200101767913
"H2008_SP_1p0_flat_2",50,150,0.08,12,138,0.626655200108653,0.629351256393627,0.630722900884873
"H2008_SP_1p0_flat_2",50,150,0.1,15,135,0.626655200108653,0.625893225628603,0.624221876174305
"H2010_SP_0p25_flat_1",50,50,0.02,1,49,0.723415307045914,0.718287244507992,0.724473096334399
"H2010_SP_0p25_flat_1",50,50,0.04,2,48,0.723415307045914,0.723412382962652,0.716524922476127
"H2010_SP_0p25_flat_1",50,50,0.06,3,47,0.723415307045914,0.722652629896481,0.723689485421381
"H2010_SP_0p25_flat_1",50,50,0.08,4,46,0.723415307045914,0.722695218763561,0.722072425138326
"H2010_SP_0p25_flat_1",50,50,0.1,5,45,0.723415307045914,0.72811103365615,0.719328582499791
"H2010_SP_0p25_flat_2",50,50,0.02,1,49,0.705895937632071,0.698073782044644,0.690111212896877
"H2010_SP_0p25_flat_2",50,50,0.04,2,48,0.705895937632071,0.68467517489647,0.681076678395872
"H2010_SP_0p25_flat_2",50,50,0.06,3,47,0.705895937632071,0.673561289835926,0.686341881089625
"H2010_SP_0p25_flat_2",50,50,0.08,4,46,0.705895937632071,0.679248143416224,0.690552962115891
"H2010_SP_0p25_flat_2",50,50,0.1,5,45,0.705895937632071,0.688963044514228,0.697010310851429
"H2010_SP_0p5_flat_1",50,50,0.02,1,49,0.819949634340592,0.801583263010858,0.798219350410905
"H2010_SP_0p5_flat_1",50,50,0.04,2,48,0.819949634340592,0.786557230732786,0.790693681970695
"H2010_SP_0p5_flat_1",50,50,0.06,3,47,0.819949634340592,0.769858925077743,0.794063567698412
"H2010_SP_0p5_flat_1",50,50,0.08,4,46,0.819949634340592,0.763548150448934,0.801324697338473
"H2010_SP_0p5_flat_1",50,50,0.1,5,45,0.819949634340592,0.75545602313803,0.787065748068322
"H2010_SP_0p5_flat_1",50,100,0.02,2,98,0.590228191930335,0.596243997375676,0.58914319263503
"H2010_SP_0p5_flat_1",50,100,0.04,4,96,0.590228191930335,0.591211914000027,0.591274852943798
"H2010_SP_0p5_flat_1",50,100,0.06,6,94,0.590228191930335,0.599901357398503,0.595167963606701
"H2010_SP_0p5_flat_1",50,100,0.08,8,92,0.590228191930335,0.596304396486538,0.605659762228569
"H2010_SP_0p5_flat_1",50,100,0.1,10,90,0.590228191930335,0.616655734306197,0.593769793360769
"H2010_SP_0p5_flat_2",50,50,0.02,1,49,0.570069097993197,0.573541940399292,0.573340446780184
"H2010_SP_0p5_flat_2",50,50,0.04,2,48,0.570069097993197,0.579185505673001,0.574656684545451
"H2010_SP_0p5_flat_2",50,50,0.06,3,47,0.570069097993197,0.568193253177828,0.567429723279118
"H2010_SP_0p5_flat_2",50,50,0.08,4,46,0.570069097993197,0.57709958781682,0.580422082961984
"H2010_SP_0p5_flat_2",50,50,0.1,5,45,0.570069097993197,0.582721047171084,0.566079010743657
"H2010_SP_0p5_flat_2",50,100,0.02,2,98,0.70838945857319,0.713167402729453,0.709172458531284
"H2010_SP_0p5_flat_2",50,100,0.04,4,96,0.70838945857319,0.712329133126778,0.709865460081087
"H2010_SP_0p5_flat_2",50,100,0.06,6,94,0.70838945857319,0.713985363918478,0.707491992260138
"H2010_SP_0p5_flat_2",50,100,0.08,8,92,0.70838945857319,0.709975454002665,0.707184299485921
"H2010_SP_0p5_flat_2",50,100,0.1,10,90,0.70838945857319,0.716225587110491,0.698108894835636
"H2010_SP_0p75_flat_1",50,50,0.02,1,49,0.786234771414893,0.793949671464879,0.792209251670609
"H2010_SP_0p75_flat_1",50,50,0.04,2,48,0.786234771414893,0.792401608926328,0.788823297353657
"H2010_SP_0p75_flat_1",50,50,0.06,3,47,0.786234771414893,0.794835082190032,0.795751599585167
"H2010_SP_0p75_flat_1",50,50,0.08,4,46,0.786234771414893,0.798165472600036,0.795001620675465
"H2010_SP_0p75_flat_1",50,50,0.1,5,45,0.786234771414893,0.796996674791514,0.786347139760368
"H2010_SP_0p75_flat_1",50,100,0.02,2,98,0.853382551057264,0.855999747639834,0.854242149127978
"H2010_SP_0p75_flat_1",50,100,0.04,4,96,0.853382551057264,0.854964877197361,0.856026966069885
"H2010_SP_0p75_flat_1",50,100,0.06,6,94,0.853382551057264,0.855103154863431,0.857756096592732
"H2010_SP_0p75_flat_1",50,100,0.08,8,92,0.853382551057264,0.857712565643657,0.855728689456703
"H2010_SP_0p75_flat_1",50,100,0.1,10,90,0.853382551057264,0.855490396323139,0.852975011714688
"H2010_SP_0p75_flat_2",50,50,0.02,1,49,0.569695086570689,0.570664119416154,0.568439703309825
"H2010_SP_0p75_flat_2",50,50,0.04,2,48,0.569695086570689,0.560967947774567,0.56486723108775
"H2010_SP_0p75_flat_2",50,50,0.06,3,47,0.569695086570689,0.57405845685055,0.571890048719239
"H2010_SP_0p75_flat_2",50,50,0.08,4,46,0.569695086570689,0.56798695027512,0.572090806003925
"H2010_SP_0p75_flat_2",50,50,0.1,5,45,0.569695086570689,0.565742592243515,0.564457175971335
"H2010_SP_0p75_flat_2",50,100,0.02,2,98,0.671578237452544,0.680091637943038,0.677807398693576
"H2010_SP_0p75_flat_2",50,100,0.04,4,96,0.671578237452544,0.678729594026972,0.67481067235942
"H2010_SP_0p75_flat_2",50,100,0.06,6,94,0.671578237452544,0.678800864010546,0.676988905772143
"H2010_SP_0p75_flat_2",50,100,0.08,8,92,0.671578237452544,0.680688065643515,0.673303846079768
"H2010_SP_0p75_flat_2",50,100,0.1,10,90,0.671578237452544,0.675100912250932,0.676002588429581
"H2010_SP_1p0_flat_1",50,50,0.02,1,49,0.671311866087373,0.672768962928685,0.672508791423733
"H2010_SP_1p0_flat_1",50,50,0.04,2,48,0.671311866087373,0.666822880027671,0.670526771379877
"H2010_SP_1p0_flat_1",50,50,0.06,3,47,0.671311866087373,0.670937268010671,0.671072178492048
"H2010_SP_1p0_flat_1",50,50,0.08,4,46,0.671311866087373,0.669004641825971,0.659482228447329
"H2010_SP_1p0_flat_1",50,50,0.1,5,45,0.671311866087373,0.672207914971709,0.66638897127951
"H2010_SP_1p0_flat_1",50,100,0.02,2,98,0.637404294168111,0.643117053815895,0.645747726751841
"H2010_SP_1p0_flat_1",50,100,0.04,4,96,0.637404294168111,0.64523966022993,0.640640137058324
"H2010_SP_1p0_flat_1",50,100,0.06,6,94,0.637404294168111,0.642362090914333,0.641360303024938
"H2010_SP_1p0_flat_1",50,100,0.08,8,92,0.637404294168111,0.647726028519133,0.642351381793208
"H2010_SP_1p0_flat_1",50,100,0.1,10,90,0.637404294168111,0.650936287715742,0.644317982394262
"H2010_SP_1p0_flat_1",50,150,0.02,3,147,0.785184488200815,0.785399333548988,0.787615011765342
"H2010_SP_1p0_flat_1",50,150,0.04,6,144,0.785184488200815,0.7890058572745,0.788455190127841
"H2010_SP_1p0_flat_1",50,150,0.06,9,141,0.785184488200815,0.792003450109293,0.78780617306638
"H2010_SP_1p0_flat_1",50,150,0.08,12,138,0.785184488200815,0.792087134071221,0.790064756101128
"H2010_SP_1p0_flat_1",50,150,0.1,15,135,0.785184488200815,0.795110002997178,0.789259369045696
"H2010_SP_1p0_flat_2",50,50,0.02,1,49,0.871571122093359,0.860198341520661,0.860413475677595
"H2010_SP_1p0_flat_2",50,50,0.04,2,48,0.871571122093359,0.85523137492958,0.859524230391146
"H2010_SP_1p0_flat_2",50,50,0.06,3,47,0.871571122093359,0.851491350743612,0.849223071094914
"H2010_SP_1p0_flat_2",50,50,0.08,4,46,0.871571122093359,0.849319549728041,0.854552187245614
"H2010_SP_1p0_flat_2",50,50,0.1,5,45,0.871571122093359,0.83774373596719,0.848930397847099
"H2010_SP_1p0_flat_2",50,100,0.02,2,98,0.84842381366971,0.843050869728317,0.84190091327854
"H2010_SP_1p0_flat_2",50,100,0.04,4,96,0.84842381366971,0.841117489179997,0.842020391527745
"H2010_SP_1p0_flat_2",50,100,0.06,6,94,0.84842381366971,0.837072579562906,0.843666660147174
"H2010_SP_1p0_flat_2",50,100,0.08,8,92,0.84842381366971,0.828987856085817,0.844626609717677
"H2010_SP_1p0_flat_2",50,100,0.1,10,90,0.84842381366971,0.834285854682559,0.840768929335335
"H2010_SP_1p0_flat_2",50,150,0.02,3,147,0.861624078641879,0.868019606295102,0.865495261137579
"H2010_SP_1p0_flat_2",50,150,0.04,6,144,0.861624078641879,0.864413277179911,0.870756748396591
"H2010_SP_1p0_flat_2",50,150,0.06,9,141,0.861624078641879,0.862747530500772,0.868864432036253
"H2010_SP_1p0_flat_2",50,150,0.08,12,138,0.861624078641879,0.863035617119437,0.871556838018391
"H2010_SP_1p0_flat_2",50,150,0.1,15,135,0.861624078641879,0.863008611849402,0.868120112510468
"H2013_SP_0p25_flat_1",50,50,0.02,1,49,0.594533105842536,0.592831428784598,0.591150686596301
"H2013_SP_0p25_flat_1",50,50,0.04,2,48,0.594533105842536,0.593818163761389,0.588220005165897
"H2013_SP_0p25_flat_1",50,50,0.06,3,47,0.594533105842536,0.594701658028467,0.581994248885135
"H2013_SP_0p25_flat_1",50,50,0.08,4,46,0.594533105842536,0.593774777217857,0.586915275188084
"H2013_SP_0p25_flat_1",50,50,0.1,5,45,0.594533105842536,0.591497728674724,0.578167379053812
"H2013_SP_0p25_flat_1",50,100,0.02,2,98,0.792357495405711,0.797889174361159,0.796085606111232
"H2013_SP_0p25_flat_1",50,100,0.04,4,96,0.792357495405711,0.797088440388939,0.798680275573325
"H2013_SP_0p25_flat_1",50,100,0.06,6,94,0.792357495405711,0.800607098331056,0.796108895563125
"H2013_SP_0p25_flat_1",50,100,0.08,8,92,0.792357495405711,0.805023085600096,0.80004174563386
"H2013_SP_0p25_flat_1",50,100,0.1,10,90,0.792357495405711,0.803287831827765,0.801514841622133
"H2013_SP_0p25_flat_2",50,50,0.02,1,49,0.592028727182886,0.601995825911928,0.603389640415851
"H2013_SP_0p25_flat_2",50,50,0.04,2,48,0.592028727182886,0.606611958799693,0.60485333114333
"H2013_SP_0p25_flat_2",50,50,0.06,3,47,0.592028727182886,0.607015221955059,0.605401937819067
"H2013_SP_0p25_flat_2",50,50,0.08,4,46,0.592028727182886,0.598865452369535,0.609973113929047
"H2013_SP_0p25_flat_2",50,50,0.1,5,45,0.592028727182886,0.604909439163092,0.612504274816234
"H2013_SP_0p25_flat_2",50,100,0.02,2,98,0.566834083546884,0.562767426686613,0.563463068044358
"H2013_SP_0p25_flat_2",50,100,0.04,4,96,0.566834083546884,0.566375087701618,0.560043159066723
"H2013_SP_0p25_flat_2",50,100,0.06,6,94,0.566834083546884,0.569585261775963,0.565328894122848
"H2013_SP_0p25_flat_2",50,100,0.08,8,92,0.566834083546884,0.56728240999382,0.563845032262951
"H2013_SP_0p25_flat_2",50,100,0.1,10,90,0.566834083546884,0.563585617210581,0.561997011639201
"H2013_SP_0p5_flat_1",50,50,0.02,1,49,0.859188875269843,0.848085026317784,0.846148149531581
"H2013_SP_0p5_flat_1",50,50,0.04,2,48,0.859188875269843,0.848560754500534,0.84638720767573
"H2013_SP_0p5_flat_1",50,50,0.06,3,47,0.859188875269843,0.846408535976466,0.844565993447797
"H2013_SP_0p5_flat_1",50,50,0.08,4,46,0.859188875269843,0.84102110405751,0.848188799933349
"H2013_SP_0p5_flat_1",50,50,0.1,5,45,0.859188875269843,0.841416730886279,0.842195685300319
"H2013_SP_0p5_flat_1",50,100,0.02,2,98,0.804115347662708,0.799212568623982,0.795669287719871
"H2013_SP_0p5_flat_1",50,100,0.04,4,96,0.804115347662708,0.803006799828554,0.798396582834735
"H2013_SP_0p5_flat_1",50,100,0.06,6,94,0.804115347662708,0.801930476226089,0.798670636927467
"H2013_SP_0p5_flat_1",50,100,0.08,8,92,0.804115347662708,0.800601116041141,0.797796753540956
"H2013_SP_0p5_flat_1",50,100,0.1,10,90,0.804115347662708,0.803999670909261,0.796379489104589
"H2013_SP_0p5_flat_2",50,50,0.02,1,49,0.728687172977487,0.716103555792868,0.719698394218022
"H2013_SP_0p5_flat_2",50,50,0.04,2,48,0.728687172977487,0.717100325774411,0.713749998897384
"H2013_SP_0p5_flat_2",50,50,0.06,3,47,0.728687172977487,0.712665042011011,0.715720969979358
"H2013_SP_0p5_flat_2",50,50,0.08,4,46,0.728687172977487,0.718976097071823,0.709941572539275
"H2013_SP_0p5_flat_2",50,50,0.1,5,45,0.728687172977487,0.715532827020437,0.715752039215341
"H2013_SP_0p5_flat_2",50,100,0.02,2,98,0.713155304676853,0.714621959215035,0.713646236779238
"H2013_SP_0p5_flat_2",50,100,0.04,4,96,0.713155304676853,0.71764142066421,0.712975838746871
"H2013_SP_0p5_flat_2",50,100,0.06,6,94,0.713155304676853,0.717420375527851,0.719491852200129
"H2013_SP_0p5_flat_2",50,100,0.08,8,92,0.713155304676853,0.71002092447204,0.71988588785856
"H2013_SP_0p5_flat_2",50,100,0.1,10,90,0.713155304676853,0.710353097243374,0.71460289314541
"H2013_SP_0p75_flat_1",50,50,0.02,1,49,0.725010754989926,0.733113058964568,0.726625356602836
"H2013_SP_0p75_flat_1",50,50,0.04,2,48,0.725010754989926,0.716807317883843,0.720432781927697
"H2013_SP_0p75_flat_1",50,50,0.06,3,47,0.725010754989926,0.733524861932704,0.732278886848814
"H2013_SP_0p75_flat_1",50,50,0.08,4,46,0.725010754989926,0.724897025699015,0.731789077034439
"H2013_SP_0p75_flat_1",50,50,0.1,5,45,0.725010754989926,0.73687456544884,0.743788926778254
"H2013_SP_0p75_flat_1",50,100,0.02,2,98,0.855519506074023,0.859267510672654,0.859358295845538
"H2013_SP_0p75_flat_1",50,100,0.04,4,96,0.855519506074023,0.858562785507832,0.863189455399332
"H2013_SP_0p75_flat_1",50,100,0.06,6,94,0.855519506074023,0.85891958796348,0.860960010791631
"H2013_SP_0p75_flat_1",50,100,0.08,8,92,0.855519506074023,0.859489810898257,0.857314466070398
"H2013_SP_0p75_flat_1",50,100,0.1,10,90,0.855519506074023,0.849371754552862,0.864317037204211
"H2013_SP_0p75_flat_2",50,50,0.02,1,49,0.788427115272498,0.781393006294565,0.773765548238396
"H2013_SP_0p75_flat_2",50,50,0.04,2,48,0.788427115272498,0.782734988482618,0.777996018749163
"H2013_SP_0p75_flat_2",50,50,0.06,3,47,0.788427115272498,0.769451619206206,0.781749203753127
"H2013_SP_0p75_flat_2",50,50,0.08,4,46,0.788427115272498,0.772393493172168,0.784013738308018
"H2013_SP_0p75_flat_2",50,50,0.1,5,45,0.788427115272498,0.767906382081774,0.769704635191858
"H2013_SP_0p75_flat_2",50,100,0.02,2,98,0.781529088903917,0.782535488703772,0.779933780390513
"H2013_SP_0p75_flat_2",50,100,0.04,4,96,0.781529088903917,0.774870099241491,0.778562535750605
"H2013_SP_0p75_flat_2",50,100,0.06,6,94,0.781529088903917,0.770468889100351,0.780213313775007
"H2013_SP_0p75_flat_2",50,100,0.08,8,92,0.781529088903917,0.768435865828176,0.773642289083293
"H2013_SP_0p75_flat_2",50,100,0.1,10,90,0.781529088903917,0.762834484818345,0.779394642943325
"H2013_SP_1p0_flat_1",50,50,0.02,1,49,0.658568842188921,0.659542506024335,0.656145437374259
"H2013_SP_1p0_flat_1",50,50,0.04,2,48,0.658568842188921,0.664972920129928,0.658875886846082
"H2013_SP_1p0_flat_1",50,50,0.06,3,47,0.658568842188921,0.67218123535655,0.667386889961991
"H2013_SP_1p0_flat_1",50,50,0.08,4,46,0.658568842188921,0.66326323819594,0.660998709900961
"H2013_SP_1p0_flat_1",50,50,0.1,5,45,0.658568842188921,0.671364507988403,0.666477431578008
"H2013_SP_1p0_flat_1",50,100,0.02,2,98,0.692821352721192,0.690483339416473,0.692332358796038
"H2013_SP_1p0_flat_1",50,100,0.04,4,96,0.692821352721192,0.688502972470545,0.688539537663506
"H2013_SP_1p0_flat_1",50,100,0.06,6,94,0.692821352721192,0.688088704254013,0.688539892350063
"H2013_SP_1p0_flat_1",50,100,0.08,8,92,0.692821352721192,0.684143661063192,0.689109597659311
"H2013_SP_1p0_flat_1",50,100,0.1,10,90,0.692821352721192,0.688942200587592,0.689097068962366
"H2013_SP_1p0_flat_1",50,150,0.02,3,147,0.674484100511298,0.673716233320357,0.67667338269304
"H2013_SP_1p0_flat_1",50,150,0.04,6,144,0.674484100511298,0.674511815133533,0.676138984743277
"H2013_SP_1p0_flat_1",50,150,0.06,9,141,0.674484100511298,0.674481135775782,0.673272600134863
"H2013_SP_1p0_flat_1",50,150,0.08,12,138,0.674484100511298,0.669101534047853,0.677441487279665
"H2013_SP_1p0_flat_1",50,150,0.1,15,135,0.674484100511298,0.66997245591478,0.674753508758987
"H2013_SP_1p0_flat_2",50,50,0.02,1,49,0.82815895753284,0.827774625533666,0.828156925059576
"H2013_SP_1p0_flat_2",50,50,0.04,2,48,0.82815895753284,0.827107869820073,0.827651137933577
"H2013_SP_1p0_flat_2",50,50,0.06,3,47,0.82815895753284,0.826496532162577,0.825909098418285
"H2013_SP_1p0_flat_2",50,50,0.08,4,46,0.82815895753284,0.817157424954213,0.822109269311246
"H2013_SP_1p0_flat_2",50,50,0.1,5,45,0.82815895753284,0.829903131171782,0.81923437581087
"H2013_SP_1p0_flat_2",50,100,0.02,2,98,0.817176728665829,0.815875814669407,0.815840393585851
"H2013_SP_1p0_flat_2",50,100,0.04,4,96,0.817176728665829,0.81320920862902,0.817529316510987
"H2013_SP_1p0_flat_2",50,100,0.06,6,94,0.817176728665829,0.815651187275974,0.813842881301567
"H2013_SP_1p0_flat_2",50,100,0.08,8,92,0.817176728665829,0.813732802901375,0.817893548353626
"H2013_SP_1p0_flat_2",50,100,0.1,10,90,0.817176728665829,0.812023883737973,0.819715240958319
"H2013_SP_1p0_flat_2",50,150,0.02,3,147,0.758946795221185,0.751159810680975,0.752530624195542
"H2013_SP_1p0_flat_2",50,150,0.04,6,144,0.758946795221185,0.748122256720332,0.75126308614552
"H2013_SP_1p0_flat_2",50,150,0.06,9,141,0.758946795221185,0.741793096000841,0.754300395948659
"H2013_SP_1p0_flat_2",50,150,0.08,12,138,0.758946795221185,0.740524584525111,0.747179539271859
"H2013_SP_1p0_flat_2",50,150,0.1,15,135,0.758946795221185,0.744302789105563,0.756199677635236
"H2015_SP_0p25_flat_1",50,50,0.02,1,49,0.79154406693019,0.78940761306196,0.792551618486582
"H2015_SP_0p25_flat_1",50,50,0.04,2,48,0.79154406693019,0.786923295512232,0.791523149620369
"H2015_SP_0p25_flat_1",50,50,0.06,3,47,0.79154406693019,0.799189516941882,0.793439341013269
"H2015_SP_0p25_flat_1",50,50,0.08,4,46,0.79154406693019,0.797716690692175,0.792618365841294
"H2015_SP_0p25_flat_1",50,50,0.1,5,45,0.79154406693019,0.792656769984667,0.786290771110747
"H2015_SP_0p25_flat_2",50,50,0.02,1,49,0.783080127252499,0.798358622362087,0.798953236507322
"H2015_SP_0p25_flat_2",50,50,0.04,2,48,0.783080127252499,0.797902228291263,0.791308607141362
"H2015_SP_0p25_flat_2",50,50,0.06,3,47,0.783080127252499,0.798392819123846,0.796788795710658
"H2015_SP_0p25_flat_2",50,50,0.08,4,46,0.783080127252499,0.797709470682298,0.792035382502181
"H2015_SP_0p25_flat_2",50,50,0.1,5,45,0.783080127252499,0.793948824524726,0.776452186136278
"H2015_SP_0p5_flat_1",50,50,0.02,1,49,0.846569616280496,0.840314819681831,0.843097323092273
"H2015_SP_0p5_flat_1",50,50,0.04,2,48,0.846569616280496,0.84386192145397,0.837073778224639
"H2015_SP_0p5_flat_1",50,50,0.06,3,47,0.846569616280496,0.84365666544613,0.834127547034179
"H2015_SP_0p5_flat_1",50,50,0.08,4,46,0.846569616280496,0.846239546567937,0.835029101704531
"H2015_SP_0p5_flat_1",50,50,0.1,5,45,0.846569616280496,0.854959373676903,0.841294207993564
"H2015_SP_0p5_flat_1",50,100,0.02,2,98,0.839094922764227,0.821301842014589,0.834892662958666
"H2015_SP_0p5_flat_1",50,100,0.04,4,96,0.839094922764227,0.835359279308799,0.833255732878749
"H2015_SP_0p5_flat_1",50,100,0.06,6,94,0.839094922764227,0.805772475901414,0.829166977362763
"H2015_SP_0p5_flat_1",50,100,0.08,8,92,0.839094922764227,0.777320401857383,0.817719549697489
"H2015_SP_0p5_flat_1",50,100,0.1,10,90,0.839094922764227,0.779719947851589,0.821815819492689
"H2015_SP_0p5_flat_2",50,50,0.02,1,49,0.539970127321547,0.54993662423458,0.550741456790483
"H2015_SP_0p5_flat_2",50,50,0.04,2,48,0.539970127321547,0.561000502145775,0.554095676387437
"H2015_SP_0p5_flat_2",50,50,0.06,3,47,0.539970127321547,0.531387040598402,0.563663929054448
"H2015_SP_0p5_flat_2",50,50,0.08,4,46,0.539970127321547,0.544997932734718,0.573216969803823
"H2015_SP_0p5_flat_2",50,50,0.1,5,45,0.539970127321547,0.555487093923413,0.565226647860901
"H2015_SP_0p5_flat_2",50,100,0.02,2,98,0.768923884859076,0.763558204368195,0.765539637009641
"H2015_SP_0p5_flat_2",50,100,0.04,4,96,0.768923884859076,0.751555776365274,0.763845001298469
"H2015_SP_0p5_flat_2",50,100,0.06,6,94,0.768923884859076,0.749510973361936,0.762565920971059
"H2015_SP_0p5_flat_2",50,100,0.08,8,92,0.768923884859076,0.752343626115154,0.759078337802184
"H2015_SP_0p5_flat_2",50,100,0.1,10,90,0.768923884859076,0.7459766008549,0.769516521299472
"H2015_SP_0p75_flat_1",50,50,0.02,1,49,0.906317145640729,0.896861492824424,0.896948482898558
"H2015_SP_0p75_flat_1",50,50,0.04,2,48,0.906317145640729,0.896917475053403,0.893539134261073
"H2015_SP_0p75_flat_1",50,50,0.06,3,47,0.906317145640729,0.88989444859318,0.889487420321116
"H2015_SP_0p75_flat_1",50,50,0.08,4,46,0.906317145640729,0.884174909515791,0.89223185923608
"H2015_SP_0p75_flat_1",50,50,0.1,5,45,0.906317145640729,0.885725924353683,0.889668450288177
"H2015_SP_0p75_flat_1",50,100,0.02,2,98,0.823043977001682,0.820004274053001,0.823066311094244
"H2015_SP_0p75_flat_1",50,100,0.04,4,96,0.823043977001682,0.821148089679531,0.82229529342684
"H2015_SP_0p75_flat_1",50,100,0.06,6,94,0.823043977001682,0.8193445430349,0.817362610383513
"H2015_SP_0p75_flat_1",50,100,0.08,8,92,0.823043977001682,0.809088600630462,0.823594362010779
"H2015_SP_0p75_flat_1",50,100,0.1,10,90,0.823043977001682,0.805334438152993,0.815850914695822
"H2015_SP_0p75_flat_1",50,150,0.02,3,147,0.897967246978544,0.902103304548347,0.904476655317759
"H2015_SP_0p75_flat_1",50,150,0.04,6,144,0.897967246978544,0.901091737883068,0.905095357142044
"H2015_SP_0p75_flat_1",50,150,0.06,9,141,0.897967246978544,0.903705542306355,0.902977762975451
