"id","rep","stride.intervals","drops","stride.intervals.cut","stride.intervals.new.length","h.original","h.random","h.contiguous"
"S050_G02_D01_B01_T01",100,100,0.06,6,94,0.643227300676051,0.640017482691747,0.636770145379715
"S050_G02_D01_B01_T01",100,100,0.08,8,92,0.643227300676051,0.636931367967795,0.640424786165277
"S050_G02_D01_B01_T01",100,100,0.1,10,90,0.643227300676051,0.635667337326601,0.640411835778172
"S050_G02_D01_B01_T01",100,150,0.02,3,147,0.784563093466219,0.781608407113552,0.782500719861751
"S050_G02_D01_B01_T01",100,150,0.04,6,144,0.784563093466219,0.783061691332308,0.783573327357941
"S050_G02_D01_B01_T01",100,150,0.06,9,141,0.784563093466219,0.780329106186961,0.779907371499147
"S050_G02_D01_B01_T01",100,150,0.08,12,138,0.784563093466219,0.780605405187996,0.780283482253295
"S050_G02_D01_B01_T01",100,150,0.1,15,135,0.784563093466219,0.78106957850731,0.774107427912802
"S050_G02_D01_B01_T01",100,200,0.02,4,196,0.802393293102039,0.795094830414285,0.795585832446911
"S050_G02_D01_B01_T01",100,200,0.04,8,192,0.802393293102039,0.792587932591753,0.794398070284212
"S050_G02_D01_B01_T01",100,200,0.06,12,188,0.802393293102039,0.792532620279151,0.795360817619725
"S050_G02_D01_B01_T01",100,200,0.08,16,184,0.802393293102039,0.78594272704199,0.793473157337783
"S050_G02_D01_B01_T01",100,200,0.1,20,180,0.802393293102039,0.784766021183906,0.798708964622761
"S050_G02_D01_B01_T02",100,50,0.02,1,49,0.892356310811592,0.890056177058415,0.887465091390491
"S050_G02_D01_B01_T02",100,50,0.04,2,48,0.892356310811592,0.885644368846861,0.891013591664056
"S050_G02_D01_B01_T02",100,50,0.06,3,47,0.892356310811592,0.88746653815761,0.888114800930969
"S050_G02_D01_B01_T02",100,50,0.08,4,46,0.892356310811592,0.884603953919145,0.883327102347186
"S050_G02_D01_B01_T02",100,50,0.1,5,45,0.892356310811592,0.886810185093158,0.882702865491428
"S050_G02_D01_B01_T02",100,100,0.02,2,98,0.889573735151906,0.883653215884427,0.882734254014324
"S050_G02_D01_B01_T02",100,100,0.04,4,96,0.889573735151906,0.882194940839957,0.880551000543211
"S050_G02_D01_B01_T02",100,100,0.06,6,94,0.889573735151906,0.881359226771092,0.878780399909348
"S050_G02_D01_B01_T02",100,100,0.08,8,92,0.889573735151906,0.877877599051653,0.878581535022506
"S050_G02_D01_B01_T02",100,100,0.1,10,90,0.889573735151906,0.879425813795077,0.878191858205833
"S050_G02_D01_B01_T02",100,150,0.02,3,147,0.859353011270985,0.854991300038758,0.857406166890275
"S050_G02_D01_B01_T02",100,150,0.04,6,144,0.859353011270985,0.855199367473507,0.856807555271494
"S050_G02_D01_B01_T02",100,150,0.06,9,141,0.859353011270985,0.853506357444681,0.854191613190286
"S050_G02_D01_B01_T02",100,150,0.08,12,138,0.859353011270985,0.852976056309142,0.85264928062581
"S050_G02_D01_B01_T02",100,150,0.1,15,135,0.859353011270985,0.854429951651287,0.85727773269631
"S050_G02_D01_B01_T02",100,200,0.02,4,196,0.855118050488178,0.849650133248372,0.850854376737445
"S050_G02_D01_B01_T02",100,200,0.04,8,192,0.855118050488178,0.848550084220378,0.851653575772815
"S050_G02_D01_B01_T02",100,200,0.06,12,188,0.855118050488178,0.848778192352948,0.85277415657646
"S050_G02_D01_B01_T02",100,200,0.08,16,184,0.855118050488178,0.84940763150282,0.853876401495363
"S050_G02_D01_B01_T02",100,200,0.1,20,180,0.855118050488178,0.847409689041243,0.852439157721796
"S050_G02_D01_B01_T03",100,50,0.02,1,49,0.568742971636355,0.583225943443433,0.582905911325333
"S050_G02_D01_B01_T03",100,50,0.04,2,48,0.568742971636355,0.587783074629647,0.581541292956299
"S050_G02_D01_B01_T03",100,50,0.06,3,47,0.568742971636355,0.585268875497377,0.579441951743385
"S050_G02_D01_B01_T03",100,50,0.08,4,46,0.568742971636355,0.590286545044291,0.578453967517843
"S050_G02_D01_B01_T03",100,50,0.1,5,45,0.568742971636355,0.591572834714863,0.575071022989652
"S050_G02_D01_B01_T03",100,100,0.02,2,98,0.815311894072453,0.816612911522412,0.818434748196879
"S050_G02_D01_B01_T03",100,100,0.04,4,96,0.815311894072453,0.816502967682458,0.818897588304679
"S050_G02_D01_B01_T03",100,100,0.06,6,94,0.815311894072453,0.8168336626613,0.822046512408012
"S050_G02_D01_B01_T03",100,100,0.08,8,92,0.815311894072453,0.816754637394198,0.822869865488196
"S050_G02_D01_B01_T03",100,100,0.1,10,90,0.815311894072453,0.812132389523333,0.818254611187533
"S050_G02_D01_B01_T03",100,150,0.02,3,147,0.811801314275712,0.81129867457174,0.814009298924678
"S050_G02_D01_B01_T03",100,150,0.04,6,144,0.811801314275712,0.81190704742285,0.811771687877555
"S050_G02_D01_B01_T03",100,150,0.06,9,141,0.811801314275712,0.812087234630003,0.81032833983059
"S050_G02_D01_B01_T03",100,150,0.08,12,138,0.811801314275712,0.805449629684207,0.814830766041204
"S050_G02_D01_B01_T03",100,150,0.1,15,135,0.811801314275712,0.803365252360224,0.809390345457147
"S050_G02_D01_B01_T03",100,200,0.02,4,196,0.773658547233557,0.772991504158839,0.775507426196125
"S050_G02_D01_B01_T03",100,200,0.04,8,192,0.773658547233557,0.772274444723823,0.774081134096708
"S050_G02_D01_B01_T03",100,200,0.06,12,188,0.773658547233557,0.770333994131661,0.772594896963621
"S050_G02_D01_B01_T03",100,200,0.08,16,184,0.773658547233557,0.768975059492586,0.771502441085326
"S050_G02_D01_B01_T03",100,200,0.1,20,180,0.773658547233557,0.766714451907058,0.772760330014476
"S050_G02_D01_B02_T01",100,50,0.02,1,49,0.927403057285119,0.920092149155631,0.919791606194992
"S050_G02_D01_B02_T01",100,50,0.04,2,48,0.927403057285119,0.917647463363686,0.919298724173973
"S050_G02_D01_B02_T01",100,50,0.06,3,47,0.927403057285119,0.915159445747838,0.914701135794041
"S050_G02_D01_B02_T01",100,50,0.08,4,46,0.927403057285119,0.910795319587013,0.913238131890977
"S050_G02_D01_B02_T01",100,50,0.1,5,45,0.927403057285119,0.908266390149549,0.910443968929702
"S050_G02_D01_B02_T01",100,100,0.02,2,98,0.884518141301116,0.882069804113058,0.882028013387162
"S050_G02_D01_B02_T01",100,100,0.04,4,96,0.884518141301116,0.877559790396891,0.879331015249072
"S050_G02_D01_B02_T01",100,100,0.06,6,94,0.884518141301116,0.878208251699405,0.878497356888808
"S050_G02_D01_B02_T01",100,100,0.08,8,92,0.884518141301116,0.882185147246157,0.878969761073058
"S050_G02_D01_B02_T01",100,100,0.1,10,90,0.884518141301116,0.874286697197184,0.885094587157175
"S050_G02_D01_B02_T01",100,150,0.02,3,147,0.803578408769332,0.810054462978896,0.806253503557961
"S050_G02_D01_B02_T01",100,150,0.04,6,144,0.803578408769332,0.805448456839386,0.805134961837202
"S050_G02_D01_B02_T01",100,150,0.06,9,141,0.803578408769332,0.805651002358503,0.80538220828864
"S050_G02_D01_B02_T01",100,150,0.08,12,138,0.803578408769332,0.800191533664311,0.806176911117369
"S050_G02_D01_B02_T01",100,150,0.1,15,135,0.803578408769332,0.803782517554075,0.801197815577278
"S050_G02_D01_B02_T01",100,200,0.02,4,196,0.823849249931052,0.829521012230641,0.829919309293223
"S050_G02_D01_B02_T01",100,200,0.04,8,192,0.823849249931052,0.831329339952087,0.831280934071657
"S050_G02_D01_B02_T01",100,200,0.06,12,188,0.823849249931052,0.832449223868751,0.831785336097879
"S050_G02_D01_B02_T01",100,200,0.08,16,184,0.823849249931052,0.828077644890412,0.832612000463875
"S050_G02_D01_B02_T01",100,200,0.1,20,180,0.823849249931052,0.829691603454146,0.834892957319787
"S050_G02_D01_B02_T02",100,50,0.02,1,49,0.660211574896472,0.675967972779984,0.674019395640821
"S050_G02_D01_B02_T02",100,50,0.04,2,48,0.660211574896472,0.67556762571801,0.674889744974372
"S050_G02_D01_B02_T02",100,50,0.06,3,47,0.660211574896472,0.67522533489468,0.679990412750915
"S050_G02_D01_B02_T02",100,50,0.08,4,46,0.660211574896472,0.678427424392949,0.669079578075856
"S050_G02_D01_B02_T02",100,50,0.1,5,45,0.660211574896472,0.678469862392417,0.669901374253728
"S050_G02_D01_B02_T02",100,100,0.02,2,98,0.750651225118432,0.750570923556457,0.752448308278962
"S050_G02_D01_B02_T02",100,100,0.04,4,96,0.750651225118432,0.751231298036182,0.751282601341801
"S050_G02_D01_B02_T02",100,100,0.06,6,94,0.750651225118432,0.750207333623243,0.751493307192626
"S050_G02_D01_B02_T02",100,100,0.08,8,92,0.750651225118432,0.749504886060476,0.752716492143278
"S050_G02_D01_B02_T02",100,100,0.1,10,90,0.750651225118432,0.746631464491184,0.75341544810036
"S050_G02_D01_B02_T02",100,150,0.02,3,147,0.778442805125145,0.783606072732003,0.783785749572709
"S050_G02_D01_B02_T02",100,150,0.04,6,144,0.778442805125145,0.785860636894712,0.783863805420075
"S050_G02_D01_B02_T02",100,150,0.06,9,141,0.778442805125145,0.782615430704174,0.784093426600713
"S050_G02_D01_B02_T02",100,150,0.08,12,138,0.778442805125145,0.783821336133825,0.787240633056287
"S050_G02_D01_B02_T02",100,150,0.1,15,135,0.778442805125145,0.782942189111169,0.783086515413167
"S050_G02_D01_B02_T02",100,200,0.02,4,196,0.821060138773872,0.815462726585823,0.816815356657533
"S050_G02_D01_B02_T02",100,200,0.04,8,192,0.821060138773872,0.814920779608986,0.818260384463985
"S050_G02_D01_B02_T02",100,200,0.06,12,188,0.821060138773872,0.814083489470023,0.815978145260091
"S050_G02_D01_B02_T02",100,200,0.08,16,184,0.821060138773872,0.813585172132317,0.818363306054089
"S050_G02_D01_B02_T02",100,200,0.1,20,180,0.821060138773872,0.812738604273051,0.818263242111774
"S050_G02_D01_B02_T03",100,50,0.02,1,49,0.638233275761362,0.631937563381582,0.631589165771827
"S050_G02_D01_B02_T03",100,50,0.04,2,48,0.638233275761362,0.62740156856379,0.629746100747259
"S050_G02_D01_B02_T03",100,50,0.06,3,47,0.638233275761362,0.620868419475737,0.636887662693863
"S050_G02_D01_B02_T03",100,50,0.08,4,46,0.638233275761362,0.615189201055565,0.63213349172459
"S050_G02_D01_B02_T03",100,50,0.1,5,45,0.638233275761362,0.623544338619805,0.62643089607433
"S050_G02_D01_B02_T03",100,100,0.02,2,98,0.870926937001292,0.868103062820509,0.869601643074572
"S050_G02_D01_B02_T03",100,100,0.04,4,96,0.870926937001292,0.863691040058234,0.867609175065756
"S050_G02_D01_B02_T03",100,100,0.06,6,94,0.870926937001292,0.859511421723443,0.869979166629887
"S050_G02_D01_B02_T03",100,100,0.08,8,92,0.870926937001292,0.858802255590945,0.870144694551879
"S050_G02_D01_B02_T03",100,100,0.1,10,90,0.870926937001292,0.855496002438546,0.863292289046261
"S050_G02_D01_B02_T03",100,150,0.02,3,147,0.845121343785198,0.83391399202618,0.839990394070544
"S050_G02_D01_B02_T03",100,150,0.04,6,144,0.845121343785198,0.834801002168304,0.841774623129046
"S050_G02_D01_B02_T03",100,150,0.06,9,141,0.845121343785198,0.831552321973727,0.839073545357799
"S050_G02_D01_B02_T03",100,150,0.08,12,138,0.845121343785198,0.827805092900195,0.837090540316459
"S050_G02_D01_B02_T03",100,150,0.1,15,135,0.845121343785198,0.821516536689175,0.831118437457748
"S050_G02_D01_B02_T03",100,200,0.02,4,196,0.839126284484984,0.830444515038806,0.833922517289417
"S050_G02_D01_B02_T03",100,200,0.04,8,192,0.839126284484984,0.827155282372735,0.830474519957195
"S050_G02_D01_B02_T03",100,200,0.06,12,188,0.839126284484984,0.824475781116821,0.833564062698993
"S050_G02_D01_B02_T03",100,200,0.08,16,184,0.839126284484984,0.82146079843181,0.832102294150416
"S050_G02_D01_B02_T03",100,200,0.1,20,180,0.839126284484984,0.816366286689127,0.833283942934496
"S050_G02_D01_B03_T01",100,50,0.02,1,49,0.708982102904702,0.715875618539182,0.719665569469244
"S050_G02_D01_B03_T01",100,50,0.04,2,48,0.708982102904702,0.709908346228953,0.714474488108603
"S050_G02_D01_B03_T01",100,50,0.06,3,47,0.708982102904702,0.708327260073216,0.716917779496878
"S050_G02_D01_B03_T01",100,50,0.08,4,46,0.708982102904702,0.688534446824419,0.720293903865367
"S050_G02_D01_B03_T01",100,50,0.1,5,45,0.708982102904702,0.698724575947681,0.729062395653585
"S050_G02_D01_B03_T01",100,100,0.02,2,98,0.743001814513002,0.745157557651363,0.74551574526604
"S050_G02_D01_B03_T01",100,100,0.04,4,96,0.743001814513002,0.744798838124196,0.742496710980383
"S050_G02_D01_B03_T01",100,100,0.06,6,94,0.743001814513002,0.746061163802436,0.743718869861879
"S050_G02_D01_B03_T01",100,100,0.08,8,92,0.743001814513002,0.744664047514105,0.740095758848076
"S050_G02_D01_B03_T01",100,100,0.1,10,90,0.743001814513002,0.742455891721358,0.745629397467545
"S050_G02_D01_B03_T01",100,150,0.02,3,147,0.711183536880417,0.711653016937256,0.709725642694933
"S050_G02_D01_B03_T01",100,150,0.04,6,144,0.711183536880417,0.707819184773718,0.709382565684437
"S050_G02_D01_B03_T01",100,150,0.06,9,141,0.711183536880417,0.707925188817761,0.70640777754171
"S050_G02_D01_B03_T01",100,150,0.08,12,138,0.711183536880417,0.709998938167118,0.708475284384903
"S050_G02_D01_B03_T01",100,150,0.1,15,135,0.711183536880417,0.711579552790406,0.702014352773039
"S050_G02_D01_B03_T01",100,200,0.02,4,196,0.746135362142464,0.74679343072505,0.747141272665318
"S050_G02_D01_B03_T01",100,200,0.04,8,192,0.746135362142464,0.746202457163986,0.746980638005955
"S050_G02_D01_B03_T01",100,200,0.06,12,188,0.746135362142464,0.747212150323857,0.74761733703024
"S050_G02_D01_B03_T01",100,200,0.08,16,184,0.746135362142464,0.744461919263243,0.749008663345533
"S050_G02_D01_B03_T01",100,200,0.1,20,180,0.746135362142464,0.745251267431493,0.746288292811708
"S050_G02_D01_B03_T02",100,50,0.02,1,49,0.926532470160862,0.913811614337163,0.914366034852145
"S050_G02_D01_B03_T02",100,50,0.04,2,48,0.926532470160862,0.912879005294053,0.913055848652928
"S050_G02_D01_B03_T02",100,50,0.06,3,47,0.926532470160862,0.909610112516631,0.911222960675501
"S050_G02_D01_B03_T02",100,50,0.08,4,46,0.926532470160862,0.907073052878226,0.909316031698184
"S050_G02_D01_B03_T02",100,50,0.1,5,45,0.926532470160862,0.908637456333125,0.912952393932741
"S050_G02_D01_B03_T02",100,100,0.02,2,98,0.781962647570996,0.789679129788338,0.787475560252958
"S050_G02_D01_B03_T02",100,100,0.04,4,96,0.781962647570996,0.788028755179753,0.793959544740117
"S050_G02_D01_B03_T02",100,100,0.06,6,94,0.781962647570996,0.786198105509139,0.789110896196398
"S050_G02_D01_B03_T02",100,100,0.08,8,92,0.781962647570996,0.782095975067092,0.78728035430131
"S050_G02_D01_B03_T02",100,100,0.1,10,90,0.781962647570996,0.779789870771212,0.791949061897122
"S050_G02_D01_B03_T02",100,150,0.02,3,147,0.870570803624345,0.866319112148036,0.873323188147184
"S050_G02_D01_B03_T02",100,150,0.04,6,144,0.870570803624345,0.866211321146407,0.867164129557766
"S050_G02_D01_B03_T02",100,150,0.06,9,141,0.870570803624345,0.864182537577816,0.873932172891973
"S050_G02_D01_B03_T02",100,150,0.08,12,138,0.870570803624345,0.864373228390885,0.870579083788998
"S050_G02_D01_B03_T02",100,150,0.1,15,135,0.870570803624345,0.86382410307186,0.875510030345575
"S050_G02_D01_B03_T02",100,200,0.02,4,196,0.835285085567273,0.832337682188423,0.835982671100751
"S050_G02_D01_B03_T02",100,200,0.04,8,192,0.835285085567273,0.834489662527929,0.837616103706604
"S050_G02_D01_B03_T02",100,200,0.06,12,188,0.835285085567273,0.832687711295458,0.837981656889231
"S050_G02_D01_B03_T02",100,200,0.08,16,184,0.835285085567273,0.835258431136992,0.837520562723111
"S050_G02_D01_B03_T02",100,200,0.1,20,180,0.835285085567273,0.828534911876309,0.838089434146471
"S050_G02_D01_B03_T03",100,50,0.02,1,49,0.85457717812038,0.843296626902625,0.842559185092186
"S050_G02_D01_B03_T03",100,50,0.04,2,48,0.85457717812038,0.839299272843739,0.841071385211647
"S050_G02_D01_B03_T03",100,50,0.06,3,47,0.85457717812038,0.835943517953255,0.843115485145934
"S050_G02_D01_B03_T03",100,50,0.08,4,46,0.85457717812038,0.837872027874782,0.835275482096826
"S050_G02_D01_B03_T03",100,50,0.1,5,45,0.85457717812038,0.832996248237714,0.833533869813599
"S050_G02_D01_B03_T03",100,100,0.02,2,98,0.85694808633416,0.857421629584334,0.858519517738821
"S050_G02_D01_B03_T03",100,100,0.04,4,96,0.85694808633416,0.854792732833533,0.857938369943651
"S050_G02_D01_B03_T03",100,100,0.06,6,94,0.85694808633416,0.853699681029681,0.856520471126484
"S050_G02_D01_B03_T03",100,100,0.08,8,92,0.85694808633416,0.855227481331313,0.860468393765576
"S050_G02_D01_B03_T03",100,100,0.1,10,90,0.85694808633416,0.850485833729694,0.858766378983725
"S050_G02_D01_B03_T03",100,150,0.02,3,147,0.857506609146018,0.861397577184199,0.863444359743162
"S050_G02_D01_B03_T03",100,150,0.04,6,144,0.857506609146018,0.861436837837677,0.862843988879805
"S050_G02_D01_B03_T03",100,150,0.06,9,141,0.857506609146018,0.861769974663439,0.863146375877326
"S050_G02_D01_B03_T03",100,150,0.08,12,138,0.857506609146018,0.859891986321772,0.865721479039108
"S050_G02_D01_B03_T03",100,150,0.1,15,135,0.857506609146018,0.861443640423615,0.866656060476354
"S050_G02_D01_B03_T03",100,200,0.02,4,196,0.856351871830877,0.855550292371947,0.855735768838131
"S050_G02_D01_B03_T03",100,200,0.04,8,192,0.856351871830877,0.853708531591112,0.856601065435805
"S050_G02_D01_B03_T03",100,200,0.06,12,188,0.856351871830877,0.854106961127294,0.856990803330776
"S050_G02_D01_B03_T03",100,200,0.08,16,184,0.856351871830877,0.853996877168932,0.858808979275029
"S050_G02_D01_B03_T03",100,200,0.1,20,180,0.856351871830877,0.849078730846371,0.859007706762133
"S050_G02_D02_B01_T01",100,50,0.02,1,49,0.953177974954247,0.946351551766684,0.948381350766763
"S050_G02_D02_B01_T01",100,50,0.04,2,48,0.953177974954247,0.946329211472301,0.946556521238293
"S050_G02_D02_B01_T01",100,50,0.06,3,47,0.953177974954247,0.943142117118377,0.945816117898975
"S050_G02_D02_B01_T01",100,50,0.08,4,46,0.953177974954247,0.946359794920243,0.942123434183728
"S050_G02_D02_B01_T01",100,50,0.1,5,45,0.953177974954247,0.943747605706612,0.941700838409381
"S050_G02_D02_B01_T01",100,100,0.02,2,98,0.950844816406956,0.945697698254671,0.945857835317205
"S050_G02_D02_B01_T01",100,100,0.04,4,96,0.950844816406956,0.943516200463655,0.945132968530317
"S050_G02_D02_B01_T01",100,100,0.06,6,94,0.950844816406956,0.942613116104417,0.942316984017864
"S050_G02_D02_B01_T01",100,100,0.08,8,92,0.950844816406956,0.940344238832735,0.939758840867099
"S050_G02_D02_B01_T01",100,100,0.1,10,90,0.950844816406956,0.939768139037844,0.939564387625796
"S050_G02_D02_B01_T01",100,150,0.02,3,147,0.951783422454493,0.940035911430249,0.939810473611657
"S050_G02_D02_B01_T01",100,150,0.04,6,144,0.951783422454493,0.939931479740788,0.941108522614071
"S050_G02_D02_B01_T01",100,150,0.06,9,141,0.951783422454493,0.935599957453045,0.939283529319409
"S050_G02_D02_B01_T01",100,150,0.08,12,138,0.951783422454493,0.935221378932826,0.937370984018892
"S050_G02_D02_B01_T01",100,150,0.1,15,135,0.951783422454493,0.934531058544961,0.937484730522239
"S050_G02_D02_B01_T01",100,200,0.02,4,196,0.927842698221793,0.927750709431993,0.926487178918084
"S050_G02_D02_B01_T01",100,200,0.04,8,192,0.927842698221793,0.927381028481803,0.926027452330259
"S050_G02_D02_B01_T01",100,200,0.06,12,188,0.927842698221793,0.927046194157812,0.924590185363181
"S050_G02_D02_B01_T01",100,200,0.08,16,184,0.927842698221793,0.925300882935436,0.925545673090338
"S050_G02_D02_B01_T01",100,200,0.1,20,180,0.927842698221793,0.924571375910472,0.923418209516222
"S050_G02_D02_B01_T02",100,50,0.02,1,49,0.65559544956754,0.661429464584943,0.666034665608835
"S050_G02_D02_B01_T02",100,50,0.04,2,48,0.65559544956754,0.658444961108943,0.678606543876037
"S050_G02_D02_B01_T02",100,50,0.06,3,47,0.65559544956754,0.664157669529542,0.663269757653279
"S050_G02_D02_B01_T02",100,50,0.08,4,46,0.65559544956754,0.688203956520786,0.670904235217392
"S050_G02_D02_B01_T02",100,50,0.1,5,45,0.65559544956754,0.710413786335278,0.655051340345081
"S050_G02_D02_B01_T02",100,100,0.02,2,98,0.850630468189484,0.860067051136997,0.857051933837142
"S050_G02_D02_B01_T02",100,100,0.04,4,96,0.850630468189484,0.862961483681272,0.856346564880738
"S050_G02_D02_B01_T02",100,100,0.06,6,94,0.850630468189484,0.865000560754847,0.85680533315355
"S050_G02_D02_B01_T02",100,100,0.08,8,92,0.850630468189484,0.857152088279808,0.861656244841574
"S050_G02_D02_B01_T02",100,100,0.1,10,90,0.850630468189484,0.866733214067921,0.855958274377948
"S050_G02_D02_B01_T02",100,150,0.02,3,147,0.854089246744523,0.861249118725264,0.861480821857804
"S050_G02_D02_B01_T02",100,150,0.04,6,144,0.854089246744523,0.863099985571418,0.86710221428863
"S050_G02_D02_B01_T02",100,150,0.06,9,141,0.854089246744523,0.865145719985389,0.868848283657529
"S050_G02_D02_B01_T02",100,150,0.08,12,138,0.854089246744523,0.866107700126087,0.863183220154573
"S050_G02_D02_B01_T02",100,150,0.1,15,135,0.854089246744523,0.870090200399866,0.866964635319663
"S050_G02_D02_B01_T02",100,200,0.02,4,196,0.859976922053611,0.864725619087135,0.863060356109401
"S050_G02_D02_B01_T02",100,200,0.04,8,192,0.859976922053611,0.864609422465838,0.861054070634253
"S050_G02_D02_B01_T02",100,200,0.06,12,188,0.859976922053611,0.86316299475099,0.863543033822218
"S050_G02_D02_B01_T02",100,200,0.08,16,184,0.859976922053611,0.868153013469151,0.861963780609097
"S050_G02_D02_B01_T02",100,200,0.1,20,180,0.859976922053611,0.862765096688129,0.864239063526911
"S050_G02_D02_B01_T03",100,50,0.02,1,49,0.871254965368891,0.862819800031364,0.863252794784647
"S050_G02_D02_B01_T03",100,50,0.04,2,48,0.871254965368891,0.85922410422706,0.865705653052856
"S050_G02_D02_B01_T03",100,50,0.06,3,47,0.871254965368891,0.854474273712505,0.863762908918401
"S050_G02_D02_B01_T03",100,50,0.08,4,46,0.871254965368891,0.847882755043951,0.857313614161119
"S050_G02_D02_B01_T03",100,50,0.1,5,45,0.871254965368891,0.841896327211712,0.863868102562847
"S050_G02_D02_B01_T03",100,100,0.02,2,98,0.847307442950085,0.842671999858427,0.842203815605824
"S050_G02_D02_B01_T03",100,100,0.04,4,96,0.847307442950085,0.837715585044846,0.844509127788069
"S050_G02_D02_B01_T03",100,100,0.06,6,94,0.847307442950085,0.836356412868344,0.847285190880038
"S050_G02_D02_B01_T03",100,100,0.08,8,92,0.847307442950085,0.834503293039205,0.845626059089375
"S050_G02_D02_B01_T03",100,100,0.1,10,90,0.847307442950085,0.838106304679543,0.849429983825577
"S050_G02_D02_B01_T03",100,150,0.02,3,147,0.881777440018719,0.87683285519917,0.876427137295981
"S050_G02_D02_B01_T03",100,150,0.04,6,144,0.881777440018719,0.871908552278103,0.875310249349333
"S050_G02_D02_B01_T03",100,150,0.06,9,141,0.881777440018719,0.872586963859543,0.878051140299647
"S050_G02_D02_B01_T03",100,150,0.08,12,138,0.881777440018719,0.871272403124636,0.876986940472585
"S050_G02_D02_B01_T03",100,150,0.1,15,135,0.881777440018719,0.870445714084965,0.878288712375625
"S050_G02_D02_B01_T03",100,200,0.02,4,196,0.756466697540367,0.75465699909789,0.756404208483086
"S050_G02_D02_B01_T03",100,200,0.04,8,192,0.756466697540367,0.759002608503394,0.757022570231925
"S050_G02_D02_B01_T03",100,200,0.06,12,188,0.756466697540367,0.752944012646882,0.756819184977131
"S050_G02_D02_B01_T03",100,200,0.08,16,184,0.756466697540367,0.753937975264418,0.762260992889344
"S050_G02_D02_B01_T03",100,200,0.1,20,180,0.756466697540367,0.753189841822966,0.759526029592967
"S050_G02_D02_B02_T01",100,50,0.02,1,49,0.862436680362793,0.858249646783904,0.858321636877016
"S050_G02_D02_B02_T01",100,50,0.04,2,48,0.862436680362793,0.85736316750979,0.856914970476208
"S050_G02_D02_B02_T01",100,50,0.06,3,47,0.862436680362793,0.853979622587664,0.854842655993397
"S050_G02_D02_B02_T01",100,50,0.08,4,46,0.862436680362793,0.849287911417435,0.856038151969099
"S050_G02_D02_B02_T01",100,50,0.1,5,45,0.862436680362793,0.846858108029831,0.84855264713991
"S050_G02_D02_B02_T01",100,100,0.02,2,98,0.79660545363999,0.794912566132571,0.798300812525593
"S050_G02_D02_B02_T01",100,100,0.04,4,96,0.79660545363999,0.796010528678708,0.795811687432679
"S050_G02_D02_B02_T01",100,100,0.06,6,94,0.79660545363999,0.794227194515844,0.797235138325291
"S050_G02_D02_B02_T01",100,100,0.08,8,92,0.79660545363999,0.793342961317666,0.796752629886877
"S050_G02_D02_B02_T01",100,100,0.1,10,90,0.79660545363999,0.793636357009124,0.796471301688538
"S050_G02_D02_B02_T01",100,150,0.02,3,147,0.81246014591353,0.817604473576152,0.817813299975349
"S050_G02_D02_B02_T01",100,150,0.04,6,144,0.81246014591353,0.819062720248858,0.817110325569133
"S050_G02_D02_B02_T01",100,150,0.06,9,141,0.81246014591353,0.817076292972073,0.816005070387444
"S050_G02_D02_B02_T01",100,150,0.08,12,138,0.81246014591353,0.817338136383737,0.817539585185449
"S050_G02_D02_B02_T01",100,150,0.1,15,135,0.81246014591353,0.817242429023432,0.818474828582895
"S050_G02_D02_B02_T01",100,200,0.02,4,196,0.857874478581129,0.855154880391327,0.854658716099912
"S050_G02_D02_B02_T01",100,200,0.04,8,192,0.857874478581129,0.857783047700813,0.853529634656748
"S050_G02_D02_B02_T01",100,200,0.06,12,188,0.857874478581129,0.855391969288723,0.849771232268889
"S050_G02_D02_B02_T01",100,200,0.08,16,184,0.857874478581129,0.857962638902243,0.854370924888011
"S050_G02_D02_B02_T01",100,200,0.1,20,180,0.857874478581129,0.855368817755904,0.85453833196769
"S050_G02_D02_B02_T02",100,50,0.02,1,49,0.87402258497267,0.874749481957969,0.874414822818586
"S050_G02_D02_B02_T02",100,50,0.04,2,48,0.87402258497267,0.871166271326325,0.874210167638042
"S050_G02_D02_B02_T02",100,50,0.06,3,47,0.87402258497267,0.873676306475787,0.873226986141084
"S050_G02_D02_B02_T02",100,50,0.08,4,46,0.87402258497267,0.87094024630632,0.873420289394148
"S050_G02_D02_B02_T02",100,50,0.1,5,45,0.87402258497267,0.87497357138929,0.867466941492749
"S050_G02_D02_B02_T02",100,100,0.02,2,98,0.885115676566958,0.888856965751376,0.889465640527087
"S050_G02_D02_B02_T02",100,100,0.04,4,96,0.885115676566958,0.890711687378064,0.891229109102381
"S050_G02_D02_B02_T02",100,100,0.06,6,94,0.885115676566958,0.892628483391618,0.889562833280542
"S050_G02_D02_B02_T02",100,100,0.08,8,92,0.885115676566958,0.888146209520905,0.889297267185512
"S050_G02_D02_B02_T02",100,100,0.1,10,90,0.885115676566958,0.890244100793756,0.886069508590214
"S050_G02_D02_B02_T02",100,150,0.02,3,147,0.870299934254028,0.873277087384309,0.873228169807142
"S050_G02_D02_B02_T02",100,150,0.04,6,144,0.870299934254028,0.873686617661424,0.872687039094796
"S050_G02_D02_B02_T02",100,150,0.06,9,141,0.870299934254028,0.872069739895253,0.873194130792161
"S050_G02_D02_B02_T02",100,150,0.08,12,138,0.870299934254028,0.871458106674147,0.869127095066595
"S050_G02_D02_B02_T02",100,150,0.1,15,135,0.870299934254028,0.871167838316762,0.870115924496525
